ANGELEGT_AM,LOR,bike_theft_count
2022-12-05,11501238,1
2022-12-05,12100101,1
2022-12-05,12100204,1
2022-12-05,12100205,3
2022-12-05,12500825,1
2022-12-05,12601032,1
2022-12-06,1100313,2
2022-12-06,1100416,1
2022-12-06,1200626,1
2022-12-06,1300733,1
2022-12-06,1300834,1
2022-12-06,1400940,1
2022-12-06,1401047,2
2022-12-06,2100106,1
2022-12-06,2400623,1
2022-12-06,2400625,1
2022-12-06,2500729,3
2022-12-06,2500835,1
2022-12-06,3300411,1
2022-12-06,3300412,1
2022-12-06,3300413,1
2022-12-06,3400721,1
2022-12-06,3400723,1
2022-12-06,3400827,1
2022-12-06,3500932,1
2022-12-06,3601243,1
2022-12-06,3601245,1
2022-12-06,3601452,1
2022-12-06,4300518,1
2022-12-06,4400832,1
2022-12-06,4501041,1
2022-12-06,4501042,2
2022-12-06,4501044,1
2022-12-06,4501149,2
2022-12-06,4501152,1
2022-12-06,4501153,1
2022-12-06,5200629,1
2022-12-06,5300839,1
2022-12-06,5400943,2
2022-12-06,6200313,1
2022-12-06,6300526,1
2022-12-06,7100101,1
2022-12-06,7100103,1
2022-12-06,7200413,1
2022-12-06,7300515,1
2022-12-06,7300516,2
2022-12-06,7300619,1
2022-12-06,7400825,1
2022-12-06,7601544,2
2022-12-06,7601546,1
2022-12-06,8100105,1
2022-12-06,8100206,1
2022-12-06,8100311,1
2022-12-06,8100312,1
2022-12-06,8100418,1
2022-12-06,9100101,1
2022-12-06,9100203,1
2022-12-06,9401431,1
2022-12-06,10200420,1
2022-12-06,11200411,1
2022-12-06,11300619,1
2022-12-06,11401032,1
2022-12-06,12200309,1
2022-12-06,12400723,1
2022-12-06,12500928,1
2022-12-07,1100101,1
2022-12-07,1100311,1
